ID,POL,GODINE,TIP,WiFi servis,Pogodnost dolaska/odlaska,Onlajn rezervisanje,Lokacija hotela,Usluga hrane,Komfor boravka,Zabava u zajednickim prostorijama,Usluga checkin i checkout,Drugi servisi,?isto?a,ZADOVOLJSTVO
110578,Female,58,academic,3,4,4,4,4,3,2,2,2,2,neutral or dissatisfied
89449,Male,18,business,2,5,2,1,4,4,4,3,4,4,neutral or dissatisfied
49571,Male,44,academic,4,4,4,4,1,4,5,4,5,2,satisfied
113715,Female,35,business,1,4,1,4,3,3,3,3,4,3,neutral or dissatisfied
24730,Male,41,tourism,2,5,2,3,2,2,2,4,4,2,neutral or dissatisfied
28650,Male,9,business,4,3,4,2,5,5,5,2,3,5,neutral or dissatisfied
10223,Female,49,personal,4,4,4,4,2,5,4,3,4,3,satisfied
30639,Female,43,academic,4,5,5,5,5,5,4,4,4,2,satisfied
52748,Male,52,academic,4,4,4,1,2,2,2,3,5,2,neutral or dissatisfied
29143,Female,63,business,2,4,2,3,2,5,4,3,4,5,neutral or dissatisfied
120091,Male,29,personal,5,5,5,5,4,4,4,5,5,4,satisfied
45732,Male,72,academic,2,2,2,2,2,2,2,4,3,2,neutral or dissatisfied
9880,Male,27,academic,0,0,0,2,5,4,5,5,4,5,satisfied
43495,Female,54,tourism,2,4,2,3,4,4,5,4,5,4,neutral or dissatisfied
44277,Male,17,personal,3,1,1,1,3,3,3,3,4,3,neutral or dissatisfied
100766,Female,24,business,4,4,4,4,3,3,3,4,5,3,satisfied
103254,Female,32,aviation,1,1,1,1,3,3,3,4,4,3,satisfied
76305,Female,39,personal,5,5,5,5,3,4,5,3,5,5,satisfied
62639,Male,45,aviation,3,4,3,4,5,5,5,5,4,5,neutral or dissatisfied
71978,Female,39,tourism,3,2,2,2,4,3,3,1,3,1,neutral or dissatisfied
32007,Female,69,aviation,2,0,2,5,2,5,3,3,3,5,neutral or dissatisfied
112755,Male,23,aviation,2,2,2,2,3,3,3,4,5,3,satisfied
72272,Male,53,business,2,5,5,5,2,2,2,2,4,2,neutral or dissatisfied
54088,Female,66,business,2,5,2,1,5,5,1,4,1,3,neutral or dissatisfied
102205,Female,46,business,4,4,4,4,1,3,4,3,4,1,neutral or dissatisfied
75126,Female,50,business,5,5,5,5,3,4,4,3,4,4,satisfied
69840,Female,42,personal,4,4,4,4,5,4,4,1,4,4,satisfied
661,Female,53,business,3,3,3,3,5,4,4,3,4,3,satisfied
51456,Male,49,aviation,2,5,2,1,3,3,3,3,1,3,neutral or dissatisfied
20465,Male,59,academic,3,5,3,3,2,2,2,1,5,2,neutral or dissatisfied
76062,Female,45,academic,3,3,3,3,5,4,3,5,3,4,satisfied
19176,Female,35,academic,4,5,5,5,4,4,4,1,2,4,satisfied
24903,Female,30,tourism,4,4,4,1,5,4,5,3,4,5,neutral or dissatisfied
87797,Female,33,tourism,3,3,3,3,3,4,4,5,4,4,satisfied
67650,Male,48,business,3,3,3,3,4,4,4,5,4,4,satisfied
13165,Female,17,business,4,5,5,5,4,3,4,2,2,4,satisfied
27708,Male,45,academic,2,2,2,2,4,5,4,3,4,3,satisfied
129354,Female,16,tourism,2,4,2,4,5,5,5,3,4,5,neutral or dissatisfied
112206,Female,24,aviation,4,5,4,4,3,3,3,5,5,3,neutral or dissatisfied
119885,Female,29,tourism,2,5,2,1,4,4,4,3,2,4,neutral or dissatisfied
13832,Male,10,academic,3,1,4,4,3,1,3,2,4,3,neutral or dissatisfied
58829,Male,20,business,4,3,4,4,1,1,1,5,5,1,satisfied
109169,Female,59,tourism,2,2,2,2,4,5,3,5,3,5,satisfied
58597,Male,9,tourism,4,4,4,5,1,1,1,3,5,1,satisfied
19787,Male,48,business,2,2,2,2,5,3,2,3,2,4,neutral or dissatisfied
98275,Male,48,academic,4,4,4,4,3,5,2,5,2,5,satisfied
75697,Male,52,aviation,4,4,4,4,5,4,5,3,5,4,satisfied
59684,Male,11,personal,4,5,3,2,2,2,2,4,5,2,neutral or dissatisfied
74309,Female,37,business,2,2,4,2,5,5,5,5,5,3,satisfied
75861,Female,10,academic,3,2,3,1,2,3,2,1,1,2,neutral or dissatisfied
14006,Male,22,business,3,5,3,3,5,5,5,5,5,5,neutral or dissatisfied
55428,Female,32,personal,5,2,5,5,4,5,3,5,5,5,satisfied
89920,Male,27,personal,4,2,2,2,4,4,4,2,3,4,neutral or dissatisfied
110373,Male,45,aviation,1,5,5,5,1,1,1,4,2,1,neutral or dissatisfied
126465,Female,51,aviation,1,1,1,1,4,5,4,5,4,4,satisfied
66104,Male,59,business,2,2,2,2,2,5,5,5,5,5,satisfied
53134,Female,35,tourism,3,4,3,3,1,1,1,3,3,1,neutral or dissatisfied
82331,Female,11,tourism,3,4,3,4,1,1,1,4,5,1,neutral or dissatisfied
70324,Male,59,academic,1,1,1,1,2,4,5,3,5,3,satisfied
128349,Female,24,tourism,2,0,2,2,1,1,1,3,5,1,neutral or dissatisfied
89475,Male,44,academic,2,4,3,3,4,4,4,3,5,4,neutral or dissatisfied
1939,Male,59,tourism,3,3,3,3,4,4,4,5,4,4,satisfied
16680,Male,42,aviation,1,0,1,2,1,1,1,3,5,1,neutral or dissatisfied
2036,Female,22,personal,2,2,2,2,4,4,4,3,4,4,satisfied
13710,Female,41,personal,3,3,3,3,2,4,4,4,4,5,satisfied
36190,Female,53,academic,3,5,3,3,4,5,5,3,5,3,satisfied
97028,Female,60,academic,3,3,3,3,5,5,4,4,4,3,satisfied
21437,Female,38,academic,1,1,1,1,2,3,4,2,4,4,satisfied
42016,Female,70,personal,2,2,2,2,2,2,5,3,5,1,satisfied
59625,Male,46,business,4,1,1,1,4,4,4,3,4,4,neutral or dissatisfied
112732,Female,37,personal,2,3,2,3,3,3,3,4,4,3,neutral or dissatisfied
57584,Male,15,tourism,1,1,1,1,1,1,1,3,4,1,neutral or dissatisfied
63744,Male,62,aviation,2,5,2,2,1,1,1,5,4,1,neutral or dissatisfied
66020,Female,25,tourism,4,5,4,3,4,2,4,5,4,4,satisfied
117579,Female,45,tourism,0,0,0,4,5,5,3,3,3,3,satisfied
53043,Female,25,academic,3,4,4,4,3,3,3,2,3,3,neutral or dissatisfied
54560,Female,31,academic,4,4,4,4,5,5,5,4,4,5,satisfied
22613,Male,52,academic,3,3,3,3,5,3,1,2,1,2,neutral or dissatisfied
67008,Male,39,business,5,3,5,5,3,4,5,5,5,4,satisfied
49254,Female,41,business,3,3,3,2,2,2,2,3,3,2,neutral or dissatisfied
109964,Male,45,personal,2,3,2,4,4,4,4,1,4,4,neutral or dissatisfied
113649,Female,65,business,2,5,2,1,2,3,3,5,3,5,neutral or dissatisfied
32878,Male,17,academic,4,4,4,3,3,3,3,3,3,3,neutral or dissatisfied
76369,Male,36,tourism,1,1,1,1,3,4,5,5,5,4,satisfied
100418,Male,32,academic,2,5,2,4,1,1,1,5,4,1,neutral or dissatisfied
44597,Female,47,aviation,2,2,2,2,5,5,4,4,4,5,satisfied
51078,Male,20,academic,1,4,1,5,4,5,4,5,4,4,neutral or dissatisfied
59055,Male,25,academic,4,4,4,1,4,4,4,2,1,4,neutral or dissatisfied
86343,Male,15,personal,3,3,3,3,4,4,4,5,5,4,satisfied
120490,Male,29,business,3,1,3,4,1,1,1,2,3,1,neutral or dissatisfied
118012,Female,44,business,2,3,3,3,1,4,2,1,2,1,neutral or dissatisfied
100533,Male,31,business,2,5,2,4,5,1,5,4,4,5,neutral or dissatisfied
56231,Male,34,tourism,3,5,3,3,1,2,1,5,4,1,neutral or dissatisfied
4169,Male,17,tourism,2,5,2,5,5,5,5,5,5,5,neutral or dissatisfied
69450,Female,18,business,2,1,2,3,5,2,5,3,2,5,neutral or dissatisfied
68173,Male,44,tourism,3,2,2,2,3,3,3,2,2,3,neutral or dissatisfied
27999,Female,45,business,5,5,5,5,3,4,5,3,5,3,satisfied
276,Female,43,aviation,2,0,3,1,2,2,2,5,2,2,neutral or dissatisfied
117131,Male,69,academic,2,4,2,4,5,5,5,3,3,5,neutral or dissatisfied
81276,Female,50,academic,2,2,2,3,5,5,5,4,5,5,satisfied
30799,Female,47,personal,3,2,3,4,3,4,5,1,5,3,neutral or dissatisfied
71338,Male,39,business,1,1,1,3,4,4,4,4,2,4,neutral or dissatisfied
90400,Male,62,business,3,5,3,1,5,4,3,5,3,4,neutral or dissatisfied
126918,Female,43,aviation,0,0,0,1,4,5,3,5,3,4,satisfied
1506,Male,42,business,2,1,1,1,3,3,2,3,2,2,neutral or dissatisfied
66674,Male,27,business,4,4,4,3,1,1,1,3,5,1,satisfied
6506,Female,32,tourism,1,1,1,1,4,4,4,4,4,4,satisfied
52854,Male,38,business,3,1,3,2,3,3,3,4,2,3,neutral or dissatisfied
53829,Female,47,business,5,5,5,5,3,4,4,5,4,5,satisfied
11680,Male,27,business,2,2,2,2,5,5,5,1,2,5,neutral or dissatisfied
58287,Male,65,aviation,1,3,1,4,3,3,3,3,2,3,neutral or dissatisfied
79342,Male,38,aviation,3,5,5,5,3,3,3,2,3,3,neutral or dissatisfied
83825,Male,52,aviation,1,1,1,1,3,5,4,5,4,4,satisfied
111312,Male,47,academic,4,3,4,4,4,5,3,3,3,3,satisfied
90607,Male,23,aviation,1,1,1,1,5,5,5,5,4,5,satisfied
121937,Female,35,academic,3,3,3,3,1,5,4,2,4,4,satisfied
89170,Female,54,business,5,4,5,2,3,4,2,4,2,5,satisfied
28507,Male,54,business,5,5,5,5,2,2,2,2,4,2,satisfied
46854,Female,44,academic,1,1,5,1,3,3,5,2,5,3,satisfied
115204,Male,50,academic,2,2,2,2,5,4,5,5,5,3,satisfied
12251,Female,44,business,3,3,5,3,4,2,4,1,4,3,satisfied
121279,Female,40,business,3,4,5,5,3,3,3,1,4,3,neutral or dissatisfied
48928,Male,29,business,3,3,3,3,4,4,4,4,2,4,satisfied
54131,Male,24,business,5,5,5,3,2,2,2,2,3,2,satisfied
2392,Female,44,business,3,3,3,3,3,4,4,3,4,5,satisfied
18362,Male,40,business,1,1,1,1,5,1,5,2,5,5,satisfied
108120,Female,54,business,1,5,2,5,4,3,1,3,1,4,neutral or dissatisfied
126244,Male,61,business,2,2,2,2,3,3,3,1,3,3,neutral or dissatisfied
112772,Male,17,business,3,4,3,3,3,5,4,5,3,5,neutral or dissatisfied
106489,Female,54,business,3,4,3,4,5,1,5,3,5,2,neutral or dissatisfied
41492,Female,37,business,1,1,1,1,4,4,4,5,4,4,satisfied
28536,Female,47,tourism,4,1,1,1,4,4,1,4,2,4,neutral or dissatisfied
88035,Male,23,business,3,3,5,3,5,5,5,3,5,5,satisfied
99113,Female,12,business,5,2,1,2,2,2,2,2,2,2,satisfied
77149,Male,40,tourism,5,5,5,5,3,4,2,3,2,3,satisfied
105223,Female,42,business,2,2,2,3,2,2,2,5,4,2,neutral or dissatisfied
97381,Female,47,business,4,3,4,1,1,5,1,1,1,5,neutral or dissatisfied
7854,Female,46,business,5,5,5,5,4,5,4,5,4,4,satisfied
93671,Female,27,business,1,5,1,1,4,4,4,4,1,4,satisfied
38061,Female,35,business,5,5,5,5,5,5,5,1,5,5,satisfied
51170,Female,40,business,3,4,3,3,5,5,5,3,4,5,neutral or dissatisfied
128002,Female,61,business,1,5,1,3,1,1,5,1,5,1,neutral or dissatisfied
128486,Female,49,academic,4,4,2,3,4,2,2,3,2,3,neutral or dissatisfied
25000,Male,34,business,2,2,2,3,2,2,2,1,3,2,neutral or dissatisfied
60294,Female,21,business,1,4,2,4,5,5,5,5,4,5,neutral or dissatisfied
95762,Female,12,business,4,4,4,3,5,5,5,5,4,5,neutral or dissatisfied
15552,Male,53,business,1,2,2,2,1,1,1,1,3,1,neutral or dissatisfied
108166,Female,39,business,4,4,4,1,4,1,4,3,4,4,neutral or dissatisfied
30,Male,48,aviation,4,4,5,4,3,4,4,3,4,3,satisfied
109783,Female,70,business,3,5,3,3,2,5,1,5,1,4,neutral or dissatisfied
6727,Male,40,aviation,5,5,5,5,2,4,5,5,5,4,satisfied
67064,Female,36,aviation,5,5,5,5,4,5,4,5,4,3,satisfied
116610,Male,39,tourism,5,5,5,5,5,4,5,4,5,3,satisfied
40547,Female,43,academic,4,4,4,4,3,3,5,4,5,5,satisfied
121904,Male,54,business,3,4,2,2,4,4,4,5,4,4,neutral or dissatisfied
9127,Male,53,business,3,5,3,3,2,1,2,5,4,2,neutral or dissatisfied
78181,Male,71,academic,3,1,1,1,3,3,3,1,4,3,neutral or dissatisfied
23351,Female,67,tourism,4,1,3,1,3,1,4,5,4,4,satisfied
124709,Male,30,business,5,5,5,5,1,1,1,4,5,1,satisfied
110025,Female,38,tourism,3,4,3,5,5,5,5,5,4,5,neutral or dissatisfied
66407,Male,24,business,2,4,4,4,2,2,2,1,3,2,neutral or dissatisfied
38605,Male,17,tourism,3,1,1,1,3,3,3,3,3,3,neutral or dissatisfied
92626,Male,28,academic,4,3,5,3,1,3,1,1,3,1,neutral or dissatisfied
48964,Female,57,personal,5,2,1,2,1,4,5,5,5,3,satisfied
127329,Male,48,tourism,3,3,3,3,3,5,5,3,5,5,satisfied
9708,Male,34,tourism,2,2,2,3,2,2,2,2,4,2,neutral or dissatisfied
107189,Female,37,business,3,4,4,4,3,3,3,1,3,3,neutral or dissatisfied
70421,Female,23,tourism,1,3,1,4,2,2,2,1,4,2,neutral or dissatisfied
111668,Female,12,academic,1,1,1,3,2,2,2,2,4,2,neutral or dissatisfied
44086,Male,54,tourism,4,4,4,4,4,5,4,3,4,5,satisfied
12010,Female,43,business,3,5,5,5,2,3,3,3,3,4,neutral or dissatisfied
35708,Male,53,aviation,2,3,2,3,2,3,3,3,1,3,neutral or dissatisfied
96426,Male,53,academic,1,1,1,1,4,4,4,3,4,5,satisfied
27269,Male,34,tourism,2,2,2,4,2,2,2,4,4,2,neutral or dissatisfied
24035,Female,15,aviation,2,0,2,4,2,3,2,4,5,2,neutral or dissatisfied
106737,Male,39,tourism,4,5,5,4,1,1,1,3,5,1,neutral or dissatisfied
60918,Female,13,business,2,2,2,3,4,4,4,3,3,4,neutral or dissatisfied
80994,Male,18,tourism,2,2,2,3,1,1,1,1,3,1,neutral or dissatisfied
2309,Female,41,personal,2,2,2,4,5,2,5,2,4,5,neutral or dissatisfied
65080,Female,46,tourism,4,4,4,3,4,4,5,4,5,4,satisfied
84376,Female,27,academic,2,2,2,2,2,2,2,3,3,2,neutral or dissatisfied
78219,Male,14,tourism,2,5,2,3,5,4,5,3,5,5,neutral or dissatisfied
111287,Male,11,aviation,2,4,1,3,4,1,4,5,1,4,neutral or dissatisfied
125630,Male,35,aviation,3,4,4,3,3,3,3,5,4,3,neutral or dissatisfied
26563,Female,42,aviation,1,1,1,1,5,4,4,3,4,3,satisfied
63782,Male,56,aviation,2,1,1,1,4,4,2,4,2,3,neutral or dissatisfied
95379,Female,18,tourism,3,1,0,3,1,1,1,3,3,1,neutral or dissatisfied
44172,Female,52,tourism,5,3,5,5,1,2,4,4,4,5,satisfied
87891,Female,50,aviation,1,1,1,1,3,5,4,4,4,3,satisfied
1086,Female,50,business,2,5,2,5,2,4,3,4,3,5,neutral or dissatisfied
65934,Female,41,academic,2,5,2,4,2,2,2,3,1,2,neutral or dissatisfied
33934,Male,45,academic,4,4,4,4,1,1,5,3,5,1,satisfied
123369,Female,42,academic,4,5,5,5,3,3,4,4,4,4,neutral or dissatisfied
57114,Male,29,aviation,3,3,3,3,3,1,3,3,3,3,neutral or dissatisfied
18330,Male,39,tourism,3,3,3,3,3,1,3,1,3,5,satisfied
5314,Male,59,academic,2,4,4,4,2,2,2,1,3,2,neutral or dissatisfied
106315,Male,57,tourism,3,3,3,5,3,3,3,1,1,3,neutral or dissatisfied
126129,Male,38,academic,4,4,4,4,3,4,5,3,5,3,satisfied
94269,Female,44,business,3,3,3,3,3,4,4,3,4,4,satisfied
47918,Female,35,aviation,3,3,2,1,3,3,3,1,4,3,neutral or dissatisfied
37208,Male,25,academic,5,5,5,2,3,1,3,2,2,3,satisfied
63861,Male,27,tourism,2,2,2,4,3,3,3,3,4,3,neutral or dissatisfied
123461,Male,44,business,3,3,3,3,5,4,5,3,5,4,satisfied
76207,Female,48,business,1,1,1,1,4,5,5,5,5,3,satisfied
24815,Male,40,tourism,3,3,3,5,1,1,1,5,2,1,neutral or dissatisfied
59027,Male,47,tourism,5,5,5,5,5,4,5,3,5,3,satisfied
105336,Female,48,tourism,4,4,4,4,2,4,3,5,3,4,satisfied
103310,Male,35,tourism,1,1,1,1,4,4,3,3,3,5,satisfied
107047,Female,24,academic,3,3,3,3,5,5,5,2,4,5,neutral or dissatisfied
24086,Female,52,tourism,5,4,5,2,4,5,3,4,3,4,satisfied
15055,Male,63,academic,4,4,4,4,4,4,4,1,4,4,neutral or dissatisfied
6519,Male,11,business,3,2,2,2,3,3,3,2,4,3,neutral or dissatisfied
74095,Male,60,tourism,2,2,2,2,4,4,4,3,4,5,satisfied
68475,Male,44,academic,1,1,1,4,2,2,2,4,4,2,neutral or dissatisfied
30922,Female,41,aviation,1,2,1,4,3,4,3,4,4,3,neutral or dissatisfied
37130,Male,47,tourism,2,1,1,1,5,3,2,3,2,2,neutral or dissatisfied
18238,Female,37,business,3,4,3,3,5,5,5,4,4,5,neutral or dissatisfied
111873,Female,59,tourism,4,4,2,4,5,5,5,5,5,3,satisfied
95281,Female,19,tourism,3,5,3,5,1,1,1,2,1,1,neutral or dissatisfied
126452,Male,47,business,2,2,2,2,4,5,4,3,4,5,satisfied
16895,Male,37,business,5,2,5,4,3,3,3,1,3,3,satisfied
1500,Male,59,business,1,2,1,4,3,3,3,3,3,3,neutral or dissatisfied
74464,Female,37,tourism,3,1,1,1,1,3,3,2,3,4,neutral or dissatisfied
87756,Female,61,business,4,4,4,4,2,4,4,4,4,5,satisfied
183,Male,26,business,3,0,3,3,2,2,2,4,5,2,neutral or dissatisfied
97948,Male,48,business,1,1,1,1,4,4,5,4,5,5,satisfied
15464,Female,73,academic,2,2,2,2,2,4,5,3,5,4,satisfied
75626,Male,70,academic,3,5,4,5,3,3,3,1,3,3,neutral or dissatisfied
45545,Male,69,business,5,5,5,3,3,3,3,4,5,3,satisfied
78733,Female,47,business,1,1,1,1,5,4,5,3,5,3,satisfied
110356,Male,47,business,2,2,2,2,2,2,2,3,4,2,neutral or dissatisfied
54229,Female,25,business,5,4,4,4,5,4,5,2,5,5,satisfied
70101,Male,60,business,5,5,5,5,2,4,5,5,5,4,satisfied
38274,Female,68,academic,2,5,2,2,2,5,5,4,5,5,neutral or dissatisfied
2135,Female,48,business,5,3,5,1,2,2,2,2,2,5,satisfied
69343,Male,30,business,4,2,4,4,4,4,4,5,4,4,satisfied
45987,Male,60,business,4,3,3,3,4,4,4,2,2,4,satisfied
27518,Male,26,academic,2,1,2,4,2,2,2,4,4,2,neutral or dissatisfied
65383,Female,25,tourism,2,5,2,5,1,1,1,3,4,1,neutral or dissatisfied
112389,Female,22,aviation,4,4,4,4,4,4,4,5,5,4,satisfied
88524,Male,52,tourism,2,4,2,2,2,2,2,4,4,2,neutral or dissatisfied
115930,Female,23,business,1,1,1,1,4,4,4,2,2,4,neutral or dissatisfied
92128,Male,68,tourism,1,4,1,4,3,3,3,3,4,3,neutral or dissatisfied
96649,Male,60,academic,2,4,2,4,4,4,2,4,2,4,neutral or dissatisfied
17490,Female,47,business,3,3,3,3,4,2,5,4,5,2,satisfied
117715,Male,16,tourism,5,5,5,4,4,4,4,5,4,4,satisfied
44651,Female,53,tourism,3,3,3,3,2,1,5,1,5,1,satisfied
9918,Female,54,academic,3,4,4,4,2,4,3,2,3,3,neutral or dissatisfied
87686,Male,28,academic,4,4,4,3,4,4,4,3,5,4,satisfied
12293,Male,49,academic,3,0,3,2,5,5,5,5,2,5,neutral or dissatisfied
105858,Female,28,academic,1,3,3,3,1,1,1,1,4,1,neutral or dissatisfied
27530,Male,47,tourism,4,5,4,3,3,3,3,4,4,3,neutral or dissatisfied
100435,Female,69,tourism,2,1,1,1,5,4,2,3,2,4,neutral or dissatisfied
69698,Male,53,tourism,4,4,4,4,5,4,5,4,5,4,satisfied
9940,Male,25,business,1,4,1,4,4,4,4,1,3,4,neutral or dissatisfied
2677,Female,53,academic,2,4,2,3,5,4,4,4,4,3,neutral or dissatisfied
64407,Male,43,academic,1,3,3,3,1,1,1,3,3,1,neutral or dissatisfied
108380,Male,38,aviation,2,5,2,1,5,5,5,3,5,5,neutral or dissatisfied
60717,Female,22,personal,2,1,1,1,2,2,3,2,2,2,neutral or dissatisfied
94771,Female,44,business,1,3,3,3,5,2,3,4,3,3,neutral or dissatisfied
83492,Female,48,academic,4,5,5,5,2,2,4,3,4,1,neutral or dissatisfied
115738,Male,80,academic,3,5,5,5,4,4,3,3,3,2,neutral or dissatisfied
51459,Female,8,academic,1,4,1,3,3,4,3,4,5,3,neutral or dissatisfied
81432,Female,47,business,3,4,3,4,4,4,3,4,3,4,neutral or dissatisfied
15351,Female,66,academic,3,4,3,3,3,4,5,5,5,3,neutral or dissatisfied
51895,Male,43,personal,2,5,5,5,5,4,2,1,2,1,neutral or dissatisfied
6102,Male,57,aviation,4,4,4,4,3,4,3,5,3,3,satisfied
116705,Female,24,business,3,0,3,2,1,1,1,5,3,1,neutral or dissatisfied
91149,Male,28,aviation,3,3,3,2,5,5,5,1,3,5,neutral or dissatisfied
48945,Male,49,academic,5,2,2,2,5,5,5,3,5,5,satisfied
124798,Female,56,business,2,2,2,2,2,2,1,2,3,2,neutral or dissatisfied
116582,Male,54,academic,4,4,4,4,2,4,4,4,4,4,satisfied
77631,Female,40,business,1,3,3,3,2,4,1,4,1,2,neutral or dissatisfied
89603,Female,26,aviation,1,1,1,1,4,4,4,4,5,4,satisfied
109259,Female,48,academic,3,4,4,4,2,3,3,2,3,3,neutral or dissatisfied
21502,Female,52,business,2,5,2,4,4,4,2,4,2,3,neutral or dissatisfied
31517,Female,8,business,1,1,1,4,1,4,2,4,1,4,neutral or dissatisfied
30544,Male,28,tourism,5,2,2,2,5,5,5,3,5,5,satisfied
75791,Female,58,aviation,2,3,2,3,4,4,5,3,5,3,neutral or dissatisfied
108967,Male,30,tourism,2,0,3,1,3,2,3,5,5,3,neutral or dissatisfied
54037,Male,36,academic,3,3,3,2,3,5,3,5,1,3,neutral or dissatisfied
37616,Female,43,tourism,2,4,1,3,5,4,1,5,1,4,neutral or dissatisfied
60966,Male,74,tourism,2,3,3,3,2,2,2,3,4,2,neutral or dissatisfied
56311,Male,63,tourism,4,4,4,2,5,2,5,5,5,3,neutral or dissatisfied
67390,Male,26,academic,2,1,1,2,3,3,3,4,4,3,neutral or dissatisfied
102548,Male,62,personal,3,5,3,3,5,5,5,4,4,5,neutral or dissatisfied
81209,Female,31,academic,2,2,2,2,5,5,5,5,5,5,satisfied
107775,Male,62,academic,2,2,2,2,2,2,2,3,3,2,neutral or dissatisfied
40224,Male,51,academic,2,5,5,5,3,3,2,3,2,2,neutral or dissatisfied
77974,Male,33,personal,1,4,4,4,1,1,1,4,3,1,neutral or dissatisfied
81538,Female,38,tourism,3,5,3,3,3,3,3,4,4,3,neutral or dissatisfied
34640,Female,28,academic,4,5,4,3,4,4,4,5,4,4,neutral or dissatisfied
50795,Female,47,tourism,3,2,3,4,5,3,5,4,5,1,neutral or dissatisfied
33478,Female,34,tourism,3,3,3,3,2,5,4,1,4,4,satisfied
33437,Male,58,tourism,1,5,5,5,1,1,3,1,1,1,neutral or dissatisfied
121510,Female,18,tourism,2,2,2,4,4,4,4,2,4,4,neutral or dissatisfied
21506,Female,38,personal,3,5,3,3,5,5,5,5,1,5,neutral or dissatisfied
128527,Male,57,tourism,3,2,3,4,3,5,3,3,4,3,neutral or dissatisfied
111074,Female,18,academic,1,5,1,5,1,1,1,2,2,1,neutral or dissatisfied
89180,Male,18,tourism,3,5,3,1,3,3,3,5,5,3,neutral or dissatisfied
113220,Male,27,tourism,2,2,2,1,4,3,4,3,4,4,neutral or dissatisfied
17803,Male,45,business,4,2,2,2,4,4,4,5,3,4,satisfied
9713,Female,55,business,2,0,2,3,5,4,4,3,4,3,neutral or dissatisfied
26576,Female,50,academic,2,3,3,3,3,4,2,4,2,4,neutral or dissatisfied
10982,Female,37,tourism,2,4,4,4,2,2,2,1,3,2,neutral or dissatisfied
112205,Female,34,business,4,5,4,1,3,2,3,2,4,3,neutral or dissatisfied
99478,Female,50,tourism,2,2,2,2,5,4,4,3,4,4,satisfied
57547,Female,44,academic,1,1,4,1,4,4,4,3,4,5,satisfied
97000,Male,19,personal,3,4,3,3,5,2,5,4,2,5,neutral or dissatisfied
129294,Female,70,academic,1,4,1,4,2,5,3,3,3,5,neutral or dissatisfied
97666,Female,39,academic,1,4,4,4,4,4,1,2,1,3,neutral or dissatisfied
27501,Male,38,aviation,2,4,3,3,5,5,5,3,4,5,neutral or dissatisfied
26140,Female,30,aviation,1,1,1,1,5,5,5,1,2,5,satisfied
122096,Female,27,academic,2,4,2,3,5,3,5,1,3,5,neutral or dissatisfied
27017,Female,39,tourism,2,4,2,1,3,3,3,3,5,3,neutral or dissatisfied
110457,Male,57,academic,1,4,1,2,3,3,3,5,2,3,neutral or dissatisfied
38027,Female,62,tourism,3,4,4,4,5,4,3,1,3,3,neutral or dissatisfied
107928,Male,24,aviation,1,0,0,2,1,1,1,3,4,1,neutral or dissatisfied
18601,Female,38,tourism,5,5,4,5,2,3,4,3,4,1,satisfied
45268,Female,22,tourism,3,3,3,4,4,1,4,3,3,4,neutral or dissatisfied
64468,Male,40,business,2,2,2,2,3,5,4,3,4,5,satisfied
57959,Female,54,tourism,2,2,2,2,5,4,4,4,4,5,satisfied
106772,Male,66,personal,2,5,2,3,3,3,3,4,5,3,neutral or dissatisfied
72963,Female,55,aviation,5,5,5,5,3,5,4,4,4,3,satisfied
115342,Female,41,academic,5,5,3,5,4,4,4,3,4,3,satisfied
47105,Male,31,academic,2,5,5,5,2,2,2,3,3,2,neutral or dissatisfied
57519,Male,31,business,2,2,2,2,5,5,5,3,5,5,satisfied
112198,Male,45,personal,1,1,1,1,2,4,5,3,5,5,satisfied
13816,Male,51,academic,3,3,3,3,3,5,4,3,4,3,satisfied
86452,Male,36,aviation,4,4,4,4,4,5,3,4,3,4,satisfied
113262,Male,49,personal,3,1,3,3,3,4,4,3,4,4,satisfied
18626,Female,25,aviation,3,4,3,4,2,2,2,1,4,2,neutral or dissatisfied
25420,Male,22,academic,4,2,4,1,5,5,5,1,2,5,neutral or dissatisfied
117393,Male,62,business,2,2,2,2,1,1,1,5,4,1,neutral or dissatisfied
12618,Female,70,business,1,1,1,1,2,1,4,3,4,4,satisfied
26952,Male,30,business,1,1,1,1,1,1,1,1,3,1,neutral or dissatisfied
115171,Female,41,tourism,5,5,3,5,3,4,3,3,3,5,satisfied
52028,Male,20,business,4,5,4,4,1,1,1,1,1,1,neutral or dissatisfied
46207,Male,59,business,3,2,2,2,2,4,3,1,3,3,neutral or dissatisfied
71273,Male,39,business,2,3,2,1,3,2,3,4,1,3,neutral or dissatisfied
31922,Female,53,business,3,3,3,3,4,4,5,3,5,3,satisfied
85931,Female,43,tourism,5,5,5,5,2,5,4,3,4,4,satisfied
1402,Female,47,business,4,1,2,2,2,2,2,1,2,2,neutral or dissatisfied
22787,Female,39,academic,1,1,1,1,5,2,5,2,5,2,satisfied
94624,Male,48,personal,1,1,1,1,3,3,3,5,4,3,neutral or dissatisfied
56715,Male,59,tourism,2,4,2,1,4,2,4,3,4,4,neutral or dissatisfied
103372,Female,60,aviation,1,1,1,1,5,5,4,3,4,3,satisfied
64059,Male,19,academic,2,2,2,3,5,5,5,3,5,5,neutral or dissatisfied
42218,Female,36,tourism,2,2,2,2,5,5,5,2,2,5,neutral or dissatisfied
25798,Male,63,business,2,4,2,4,1,2,1,2,3,1,neutral or dissatisfied
